id,text,label,type_,tweet_id
3167,@SawSanSalleem و بنقول خايفين نبقى باكستان و رئيسهم بيطمنهم انهم مش حيبقوا مصر,1,training,'286573575941550080'
3168,#عاجل | #ترامب ينفي أن يكون نقل السفارة الأميركية إلى #القدس سيتم خلال عام (رويترز),0,training,'953760122274279430'
3169,#سد_النهضه الرئيس السيسي ورئيس وزراء اثيوبيا فى مؤتمر صحفى وقال رئيس وزراء اثيوبيا لن نسبب اى ضرر لمصر ونهر النيل لزيادة العلاقات والترابط وليس المنافسة,0,training,'953978838526189568'
3170,@ElHady):  أهلاً بكم في كوريا الشمالية,0,training,'956066696980324352'
3171,: و قبل هذا الثلاثي (الاخوان و قطر و تركيا) و بعده، هو مرشح المحافظين الجدد بأوساط صناعة القرار الامريكي و الذين لا يزالون يحاولون النفخ في روح مشروع اوباما و هيلاري كلينتون الذي أسقطته ثورة 30 يونيو و السيسي باسقاط حكم المرشد، الاداة الوظيفية في المشروع,0,training,'953711749487833088'
3172,الوطنية لحقوق الانسان لـ«مرسي»: لا يجوز #الجهاد فى #الاستاد . #Egypt #مصر #ثورة #تمرد #يحدث   #الاخوان #lol,1,training,'346648817963245570'
3173,عايزكوا تفتكروا بس ان سيسى عزل مرسى حقنن لدمـاء !!,1,training,'368006727679369216'
3174,العاهل الأردني: #الإخوان طائفة ماسونية شريرة..و #مرسي «سطحي» وشريره الله #الاردن عندهم عكاشه زيينا,1,training,'314160234006446081'
3175,@ONewslive: مصادر طبية بطرة: مبارك أصيب بالوسواس القهري بعد إعلان النتائج الأولية بفوز مرسي,1,training,'215165267679002624'
3176,#الرئيس_التركي #رجب_طيب_أردوغان: لن نتراجع عن عملية #عفرين ولدينا اتفاق مع #روسيا,0,training,'955409002518732800'
3177,#ترامب : #المكسيك ستدفع 20 مليار دولار لبناء الجدار الحدودي بطريقة مباشرة أو غير مباشرة أو على فترات سداد أطول,0,training,'953969037096177664'
3178,@AAriny @M0ZHEL تعرييييض سياسي :)) اللي خلي صبحي صالح يتغدي في 6 اكتوبر مش هيخليه يدافع عن باسم يوسف :))   يا خال,1,training,'318313496888619011'
3179,أبل هاتضخ ٣٥٠ بليون ... ايوه بليون دولار في السوق الأمريكي نتاج التغييرات اللي ترامب عملها في قانون الضرائب ناهيك طبعا عن عدد الوظائف اللي هاتتخلق,0,training,'953780891138043907'
3180,#عاجل التلفزيون المصري: السيسي يكلف مدير مكتبه اللواء عباس كامل بتسيير أعمال جهاز المخابرات العامة #فلسطين_أون_لاين,0,training,'953983027419516928'
3181,#المخابرات العامة ياربى عالذكاء عشان نمنع التسريبات جيبلنا الناس اللى اتسربلها بذات نفسها تمسك الجهاز لا تخرج قبل ان تقول #احيــــــــه,1,training,'953993063768174593'
3182, 🔴زعيم احتلال التركي إردوغان لا نحتاج إلى إذن أو ترخيص من أحد حتى نستمر في عملية عفرين,0,training,'955412415818199040'
3183,#مبتدا #عاجل | #الرئيس_السيسى يكلف اللواء عباس كامل بتسيير أعمال جهاز المخابرات  التفاصيل...,0,training,'953970800499085313'
3184,"RT ""@CherineK: #اوباما في خطاب ذكرى 11 ايلول: نحن ضد #القاعدة و#الارهاب وليس ضد #الاسلام ! السؤال: ليش هني بفرقوا بين مسلم وارهابي ؟  """,1,training,'245786695033831424'
3185,#ترامب عن اوباما عن بوش الابن عن هيلاري عن كلينتون عن اولبرايت قالت: #المسلم من سَلِمَ الأمريكيّون من يده...,0,training,'955796617831075840'
3186,بوكريم برقبته سبع حريم. تأليف: معمر القذافي ☺  !!,1,training,'106095182151303168'
3187,احمد #شفيق واخد اصوات اعلى من محمد #مرسي في استفتاء كلنا خالد سعيد ...,0,training,'200294540819705856'
3188,في اكتر من هيك   انهم اوقفو خطيب مسجد بالسعوديه بسبب دعاءه على السيسي واتهامه بادخال السياسه في الخطبه,0,training,'371013716462284800'
3189,"مرسى طلع قائد نصر أكتوبر العظيم؟! طب هايل! طب مفيش لسه أخبار عن إكتشاف هرم ""موور-سى ابن الملك ""عااا-ياااط""؟! #Egypt #EgyArmy #Morsi",1,training,'254380727746048000'
3190,مصر تلاعب بدرجات إمتحان الدكتوراة لإنجاح طالب راسب #بطب المنصورة,0,training,'358465811196821504'
3191,3/ ⭕سفير فلسطين لدى روسيا عبد الحفيظ نوفل: الرئيس عباس سيلتقي نطيره الروسي بوتين، بين 12 و14 من الشهر المقبل، في زيارة للبحث عن بدائل لإنشاء آلية دولية واضحة المعالم لدراسة الوسائل الكفيلة لدفع عملية السلام من خلال مرجعية جديدة.,0,training,'954713820479373318'
3192,#مرسي 4 أيام على ذمة التحقيق في وقائع الاعتداء على السلطة القضائية وإهانتها والتدخل في عملها   !!!,0,training,'376271337267793920'
3193,#علاء_صادق .. نموذج لخروف عتيق .. #مصر #الجزيرة #العربية #رصد #اخوان   #مرسى #السلفيين #اسرائيل #Egypt #ikhwan #RT,1,training,'260452331383037952'
3194,"▶️ ترامب يسخر من الزعيم الكوري الشمالي: لدي زر نووي ""أكبر وأقوى"" من زر كيم جونغ أون",1,training,'948503291536683008'
3195,كفاية ان عندنا (اول رئيس بلحية ) .. احذف حرف ال (ح) واكتب الكلمة .. ههههههههه #مصر #مرسى #لحية #المتأسلمين   #Egypt #PRT #البدرشين #RT,1,training,'291592242001494016'
3196, أردوغان  يصر على غزو السوريين.. ويؤكد: لا تراجع في عملية عفرين #السعودية #صدى,0,training,'955412079904739329'
3197,"اديك وفي حاره مزنوقه ,, اديك والناس مخنوقه   #مرسي",1,training,'363327740906188801'
3198,لقاء خاص : مع د / باسم يوسف : ويحاوره : د / عاطف عبدالرشيد: دي حلقه عملها #باسم_يوسف علي قناة الحافظ من 8شهور,0,training,'284747237056204800'
3199,عنان: صدمت جراء تصعيد اعمال العنف في أنحاء سوريا  ليييييه؟؟ بقالك سنة عايش في المريخ ياعين أمك؟؟   #علاك #يقطع_عمرك_على_عمر_بشار,1,training,'188947341481484288'
3200,#Q8 : الرئيس الأميركي دونالد ترمب يطلب من احد أعضاء النظام المنهك والجائع في كوريا الشمالية ابلاغ كيم جونغ اون انه يملك زرا نوويا اكبر وأقوى من الزر على مكتب الرئيس الكوري الشمالي.. كما انه زر يعمل.,1,training,'948440330147418112'
3201,#بلاتر_يفضح_فساد_قطر : ممثلو #قبرص و #تركيا و #بلجيكا حولوا أصواتهم لصالح #قطر بعد اجتماع مع الرئيس الفرنسي الأسبق نيكولا ساركوزي,0,training,'955823689093677057'
3202,"#ترامب يفي بوعده ويكشف عن الفائزين بجوائز ""الأخبار الكاذبة"" :  -",0,training,'953931002660888576'
3203,"@KuwaitNews: وزير النقل العراقي: العراق لن تتراجع عن موقفها من مسألة تشييد الكويت لميناء مبارك مطيحين قروضهم 1 1
أفرج عن جورج كلوني.. حكومة أوباما ما تمشي إلا بالعين الحمراء :)   #FreeClooney 1 1
فقدناك شعبا بأكمله مسخره السنين باسم يوسف مشكله 1 1
انا ",1,training,'180755908647862272'
3204, #مرسى القرد والقرداتى والحاوى بيحط ايديه يطلع حمامه,1,training,'319221038875566080'
3205,@mohamedzitout):  السيسي ومن ومعه من عسكر يثبتون كل يوم اكثر انهم خطر شديد على #مصر...,0,training,'953995902594764801'
3206,احد جاب طاري ولدي خميم ولا على شان امه هايته مع ساركوزي تستقوون عليه,1,training,'939452487806877696'
3207,#مرسى معملش حاجة غير أنه بخطابه ده زود عدد اللى نزلين يوم 30,1,training,'350051408600502272'
3208,@MuhammadMorsi‏ انت مبسوط كدة من نفسك بشغل خالتي اللتاتة ده ‏؟‏! انت لو بتحكي حدوتة مش حتبقي كدة يا جدع ‏#مرسي ‏#الرئيس ‏,1,training,'349984402564055041'
3209,(السبئي) 81 % من الروس سينتخبون بوتين في الانتخابات الرئاسية المقبلة,0,training,'952271590561021953'
