pairID	sentence1	sentence2	gold_label
6727	هل سيأتي البيت الأبيض؟	اتخذ البيت الأبيض قرارًا.	contradiction
6728	هل سيأتي البيت الأبيض؟	البيت الأبيض مرتبك حول كيفية التصرف.	neutral
6729	هل سيأتي البيت الأبيض؟	هل سيغير البيت الأبيض من عقله؟	entailment
6730	روسيا تواجه تحديات متزايدة في الحرب الشيشانية.	تواجه روسيا تحديات متناقصة بسبب الحرب الشيشانية.	contradiction
6731	روسيا تواجه تحديات متزايدة في الحرب الشيشانية.	روسيا ليست متأكدة من كيفية التصرف.	neutral
6732	روسيا تواجه تحديات متزايدة في الحرب الشيشانية.	لقد أعطت الحرب الشيشانية روسيا المزيد من العقبات.	entailment
6733	لا تصعب لوائح إدارة الغذاء والدواء FDA على البالغين شراء السجائر.	لوائح FDA قد جعلت من المستحيل على الأشخاص البالغين شراء السجائر.	contradiction
6734	لا تصعب لوائح إدارة الغذاء والدواء FDA على البالغين شراء السجائر.	تم وضع تنظيمات من أجل زيادة صعوبة شراء السجائر.	neutral
6735	لا تصعب لوائح إدارة الغذاء والدواء FDA على البالغين شراء السجائر.	ليس من الصعب على البالغين شراء السجائر حتى مع لوائح FDA.	entailment
6736	نظريات النهايات تحدد الأعمار بخصائص مميزة وصلت لنهايتها أو ستنتهي ولن تتكرر.	تحدد النظريات الأعمار بسمات الوجوه.	neutral
6737	نظريات النهايات تحدد الأعمار بخصائص مميزة وصلت لنهايتها أو ستنتهي ولن تتكرر.	تحدد النظريات الأعمار بالمميزات.	entailment
6738	نظريات النهايات تحدد الأعمار بخصائص مميزة وصلت لنهايتها أو ستنتهي ولن تتكرر.	لا توجد نظريات.	contradiction
6742	تعقد تايم مقابلة مع ديبرا إيبن، الأم الملكومة في قضية جليسة لويس وودوارد.	لم تحب ديبورا إيبن إجراء مقابلة مع تايم.	neutral
6743	تعقد تايم مقابلة مع ديبرا إيبن، الأم الملكومة في قضية جليسة لويس وودوارد.	أجرت ديبورا إيبين مقابلة مع تايم.	entailment
6744	تعقد تايم مقابلة مع ديبرا إيبن، الأم الملكومة في قضية جليسة لويس وودوارد.	المقابلات الزمنية جون هانكوك.	contradiction
6745	تحذر القصة المتحمسة الموجودة على الغلاف من أن المتنزهات القومية في أمريكا تتعرض للدمار بسبب الاكتظاظ، ونقص التمويل، وغزو الأنواع النباتية والحيوانية الغريبة، والتنمية التجارية.	المتنزهات الوطنية دائما فارغة.	contradiction
6746	تحذر القصة المتحمسة الموجودة على الغلاف من أن المتنزهات القومية في أمريكا تتعرض للدمار بسبب الاكتظاظ، ونقص التمويل، وغزو الأنواع النباتية والحيوانية الغريبة، والتنمية التجارية.	المتنزهات الوطنية مزدحمة جدا، والغزلان انقرضت.	neutral
6747	تحذر القصة المتحمسة الموجودة على الغلاف من أن المتنزهات القومية في أمريكا تتعرض للدمار بسبب الاكتظاظ، ونقص التمويل، وغزو الأنواع النباتية والحيوانية الغريبة، والتنمية التجارية.	المتنزهات الوطنية مزدحمة للغاية.	entailment
6754	) عند العودة إلى القاعدة، كان أحدهم يوقف سيارة أحدهم في منزل متنقل - أين؟	لا تترك السيارات في أماكن عشوائية ، عندما يعود الناس إلى القاعدة.	entailment
6755	) عند العودة إلى القاعدة، كان أحدهم يوقف سيارة أحدهم في منزل متنقل - أين؟	عربات سكنية تحمي السيارات من الشمس ومن الثلج.	neutral
6756	) عند العودة إلى القاعدة، كان أحدهم يوقف سيارة أحدهم في منزل متنقل - أين؟	بمجرد مغادرتهم للقاعدة، لن يُسمح لهم بالعودة مرة أخرى.	contradiction
6757	تخيل شكل سائق جرافة و هو يعبد طريقا لمشروع ما. مرحبا يا لويد	يمكنك تخيل مشغل جرافة يبدأ جرافة.	neutral
6758	تخيل شكل سائق جرافة و هو يعبد طريقا لمشروع ما. مرحبا يا لويد	يمكنك تخيل سائق الجرافة.	entailment
6759	تخيل شكل سائق جرافة و هو يعبد طريقا لمشروع ما. مرحبا يا لويد	لا يمكنك تخيُّل سائق بولدوزر.	contradiction
6760	أبلغت الدكتور بذلك في رسالة، يبدو أن ذلك يروق له، وأرسل لي بدوره فاكهة صغيرة في عيد الميلاد.	أنا متأكد من أن الطبيب استلم الرسالة التي أرسلتها إليه.	entailment
6761	أبلغت الدكتور بذلك في رسالة، يبدو أن ذلك يروق له، وأرسل لي بدوره فاكهة صغيرة في عيد الميلاد.	لم آكل الكعكة التي أرسلها الطبيب لي ليلة رأس السنة.	neutral
6762	أبلغت الدكتور بذلك في رسالة، يبدو أن ذلك يروق له، وأرسل لي بدوره فاكهة صغيرة في عيد الميلاد.	أرسل لي الطبيب زجاجة من النبيذ في عيد الميلاد.	contradiction
6763	كان الفريق معروفاً في السابق بإسم بينيترز الذي لا ينسى , والذي, يمكن أيضاً اعتباره , بغرابة, لقباً هندياً	قام الفريق بتغيير اسمه لأنه لم يكن شائعاً.	neutral
6764	كان الفريق معروفاً في السابق بإسم بينيترز الذي لا ينسى , والذي, يمكن أيضاً اعتباره , بغرابة, لقباً هندياً	الفريق كان يلقب بإسم آخر قبل هذا الإسم، وهذا الإسم يمكن اعتباره لقباً هندياً ايضاً.	entailment
6765	كان الفريق معروفاً في السابق بإسم بينيترز الذي لا ينسى , والذي, يمكن أيضاً اعتباره , بغرابة, لقباً هندياً	يتلقّى الفريق يتلقّى فقط في أيّ وقت واحد إسم.	contradiction
6766	وافترض دون مبرر أن اليديشية ...	ويفترض مع وجود سبب وجيه أن اليديشية ...	entailment
6767	وافترض دون مبرر أن اليديشية ...	لا يعتبر بفظا أن اليديشية ...	contradiction
6768	وافترض دون مبرر أن اليديشية ...	هناك عدة افتراضات مختلفة عن اللغة اليديشية.	neutral
6769	وأنا أتعاطف مع ملاحظتك في الصفحة 19: قانون التأليف الأول لبرونر- في أي نص معين، يوجد خطأ واحد على الأقل قرأه كاتبه ثلاث مرات متتالية.	من الشائع لدى الكتاب عدم تحديد الأخطاء في النصوص الخاصة بهم.	entailment
6770	وأنا أتعاطف مع ملاحظتك في الصفحة 19: قانون التأليف الأول لبرونر- في أي نص معين، يوجد خطأ واحد على الأقل قرأه كاتبه ثلاث مرات متتالية.	وظيفة المحرر هي الإشارة إلى الأخطاء التي يخطئها الكاتب.	neutral
